device_id,gender,age,group
6546537548974030000,F,33,F33-42
5250160954925490000,F,30,F29-32
9059336605766070000,F,28,F27-28
-9032777937709950000,M,25,M23-26
-4809134861557290000,M,31,M29-31
4270390157102160000,M,28,M27-28
1116337870100180000,F,20,F23-
-8057073004343340000,F,22,F23-
-5997782493598250000,M,44,M39+
-5861114046598050000,M,31,M29-31
4295140200256320000,M,31,M29-31
-2344983049093600000,M,26,M23-26
-341541889069623000,M,40,M39+
7222864960620270000,M,40,M39+
-1876905644374180000,M,20,M22-
6558063332563770000,M,24,M23-26
-6774646975376420000,F,29,F29-32
-4319284411768470000,F,30,F29-32
7388029750669600000,M,51,M39+
-222454676722010000,M,31,M29-31
6615114261685950000,F,23,F23-
-3734927125622030000,F,21,F23-
3843556812817280000,M,32,M32-38
1070790275183800000,M,28,M27-28
-4313462474713050000,F,32,F29-32
4862104651546530000,M,31,M29-31
4159881529051520000,F,34,F33-42
348448448072816000,M,35,M32-38
-4071588784764470000,F,46,F43+
-7374968863939210000,M,35,M32-38
6329149136784190000,M,28,M27-28
5825239880071080000,M,27,M27-28
9196422147554140000,M,27,M27-28
-2355540723353530000,M,30,M29-31
-3967211749055420000,M,27,M27-28
-1704606739684610000,F,34,F33-42
883514519175525000,F,28,F27-28
246704497514222000,M,66,M39+
-7594358561792100000,M,27,M27-28
5477760911508850000,M,25,M23-26
-6002920063297350000,M,34,M32-38
-864395714448303000,M,30,M29-31
-6613217737100400000,M,35,M32-38
-972494635694489000,M,39,M39+
-7844542979966580000,M,27,M27-28
3526421724150650000,F,52,F43+
6784249395872730000,M,29,M29-31
4567830041062830000,F,29,F29-32
8786039444533630000,F,31,F29-32
4504969606179050000,M,33,M32-38
-1325710532929970000,M,17,M22-
-8807535457253520000,F,28,F27-28
8158156293983190000,M,37,M32-38
5980473482012280000,M,40,M39+
3858901400523720000,M,38,M32-38
-2539828782686630000,M,38,M32-38
6600742115409350000,M,24,M23-26
4308359086173950000,F,53,F43+
-2303981325954570000,F,25,F24-26
-7171745392747260000,M,29,M29-31
6387961502923070000,M,23,M23-26
-4829879356837290000,M,32,M32-38
-5925719753307380000,M,32,M32-38
-6515470490578830000,M,32,M32-38
-4837598387764110000,M,26,M23-26
-7890263344496930000,M,42,M39+
-7409438661640620000,F,34,F33-42
4814066927397290000,M,26,M23-26
4324316144617060000,F,36,F33-42
-2615744137623000000,M,39,M39+
5475772528962940000,M,46,M39+
-41861369280050800,M,34,M32-38
-6193284194987080000,F,29,F29-32
8421787457404880000,F,34,F33-42
-3184017795193260000,M,30,M29-31
-7827408193486320000,M,26,M23-26
113110467412018000,M,30,M29-31
4499405303752270000,M,29,M29-31
-3304551871068660000,F,35,F33-42
-1757593953932250000,M,47,M39+
-511626081829065000,F,24,F24-26
5659084705643820000,M,19,M22-
-43363316974721700,M,19,M22-
-8684188853484040000,M,19,M22-
-2809395686026310000,M,19,M22-
-761139022744211000,M,19,M22-
-1536737334756680000,M,19,M22-
-1173086246906620000,M,28,M27-28
-7340525194273080000,M,25,M23-26
2749293703668150000,M,24,M23-26
-5437226984108990000,F,19,F23-
-6254328353120210000,M,24,M23-26
5021639746305160000,F,34,F33-42
-2957592621242950000,F,37,F33-42
-2126547214213710000,F,37,F33-42
715426691810657000,M,29,M29-31
4347952291037350000,F,31,F29-32
779450388084344000,F,29,F29-32
-7876974217557960000,M,31,M29-31
3777525953426820000,F,38,F33-42
-3629677530196690000,M,30,M29-31
216730519368186000,M,25,M23-26
-8871528848542900000,F,30,F29-32
815457376923753000,F,35,F33-42
-8653567408940340000,F,34,F33-42
-2695179304872070000,F,37,F33-42
9194300855487740000,F,26,F24-26
-4123993541570660000,M,29,M29-31
-5449107123454800000,M,24,M23-26
-5624717095052650000,M,31,M29-31
4083087867030580000,F,27,F27-28
7201631899279330000,M,28,M27-28
3343909464019470000,M,40,M39+
6874305258571750000,F,21,F23-
7478206363731430000,M,26,M23-26
63920475634914500,M,31,M29-31
-7609205466347970000,M,21,M22-
-1011984665584750000,M,29,M29-31
-1529427563923400000,M,29,M29-31
-4004712348373710000,F,26,F24-26
-5325616858518810000,M,26,M23-26
-5237365897222300000,F,39,F33-42
-3390920993178100000,M,29,M29-31
-3332630184327750000,M,26,M23-26
-2794985441727140000,M,26,M23-26
-3131875192648910000,M,24,M23-26
-2034170954777330000,M,28,M27-28
-3974472322773630000,M,21,M22-
2621282621567270000,F,43,F43+
6860927959458820000,M,29,M29-31
9125946267222900000,M,39,M39+
-4122869056174360000,M,29,M29-31
4364172463710910000,M,25,M23-26
-8201072421709410000,M,40,M39+
616217606495910000,M,27,M27-28
424142171058017000,M,27,M27-28
4982352953233070000,F,19,F23-
-2563570919243330000,F,19,F23-
-8935601063523150000,F,24,F24-26
4985042520072070000,M,30,M29-31
764470450119346000,M,41,M39+
-7716858813292880000,M,21,M22-
-256149273203015000,M,21,M22-
1646381536009210000,M,37,M32-38
3008231777574780000,M,43,M39+
-7610191587431970000,M,24,M23-26
6046322527378230000,M,21,M22-
5556226373617220000,M,31,M29-31
-5881459501031550000,M,25,M23-26
6303499645735100000,F,47,F43+
-616678257023211000,M,26,M23-26
-3015749163886940000,M,37,M32-38
5863593463360470000,M,21,M22-
5549095246889830000,F,40,F33-42
-7058539795642730000,M,26,M23-26
4546116091280120000,M,22,M22-
-7894621914536060000,M,26,M23-26
3533116652089760000,M,33,M32-38
2818627780489210000,M,32,M32-38
6088260691110270000,M,32,M32-38
6727520367382580000,M,25,M23-26
2957075276555950000,M,25,M23-26
-2587207702144660000,M,22,M22-
-2260504191242380000,M,30,M29-31
2515915602942260000,M,22,M22-
-6826192534641540000,M,33,M32-38
-3056728749557110000,M,35,M32-38
5308436716658620000,M,35,M32-38
-6148809430102030000,F,28,F27-28
-246705275071804000,M,16,M22-
-1821913452527850000,M,35,M32-38
-680947487409916000,M,36,M32-38
-4139236621393250000,M,21,M22-
-3053803512775580000,M,28,M27-28
-5699975444780260000,F,24,F24-26
-3403884623959340000,F,37,F33-42
3996014046142020000,F,37,F33-42
2251152861714010000,M,24,M23-26
-5756730950042600000,M,32,M32-38
8231851809752500000,M,32,M32-38
-3331334591857380000,M,39,M39+
677758491721785000,F,39,F33-42
-7991648059670180000,F,39,F33-42
-5740699743731980000,M,30,M29-31
7012081775423600000,F,31,F29-32
6812730114208590000,M,30,M29-31
-7030812117962410000,M,22,M22-
1942222898390850000,F,26,F24-26
5940258361804050000,M,28,M27-28
7501344298120800000,M,28,M27-28
-8088924133355670000,M,26,M23-26
3015729163537080000,F,27,F27-28
-9195894599986560000,M,24,M23-26
-8034797879698520000,M,24,M23-26
5620426443233810000,M,37,M32-38
-4860630072653780000,M,37,M32-38
-2946892477464350000,M,32,M32-38
-1029770111291100000,M,32,M32-38
-2677275502259440000,M,32,M32-38
-8177907133046130000,F,54,F43+
1414325451179740000,M,27,M27-28
5874076867536290000,M,27,M27-28
6135081056875690000,M,27,M27-28
6388409600268260000,M,27,M27-28
-2042498372431830000,M,26,M23-26
-4754949638656860000,F,33,F33-42
-4685464282599390000,M,43,M39+
7507427144791980000,M,38,M32-38
-5647509850473660000,F,26,F24-26
-6643925567035810000,M,46,M39+
5723670887127010000,M,36,M32-38
6922705628439020000,M,19,M22-
-1285044731235600000,F,28,F27-28
51007246247322000,M,25,M23-26
8643265134704090000,M,31,M29-31
-7489877432206590000,M,21,M22-
-4590941894083830000,M,34,M32-38
4525591918301630000,M,34,M32-38
-8728604451970860000,M,29,M29-31
7847622842478470000,M,28,M27-28
-1694092043911030000,M,28,M27-28
2621012433856640000,M,19,M22-
4843310080076030000,M,38,M32-38
-2783625875363360000,M,23,M23-26
8099210437244770000,F,30,F29-32
2488684797318500000,M,23,M23-26
-7350407735760250000,M,32,M32-38
8657214633532350000,F,23,F23-
-6660784253757020000,M,44,M39+
-1096886289113210000,M,40,M39+
2036191445472440000,M,40,M39+
7469148517468960000,M,23,M23-26
-2086425287192810000,M,51,M39+
-1200268357898560000,F,50,F43+
-584815712828135000,F,31,F29-32
-3617328296022980000,M,44,M39+
-3012015963225810000,M,19,M22-
4686972823098960000,F,26,F24-26
161313382750359000,F,26,F24-26
-8517919127481360000,M,28,M27-28
933122217477149000,M,45,M39+
3545639006049630000,F,29,F29-32
6169678639710530000,M,42,M39+
-1331359384108640000,M,31,M29-31
1590936010625500000,M,31,M29-31
-3409864213402870000,M,31,M29-31
-1396233806261960000,M,31,M29-31
-4337639420116250000,F,40,F33-42
2083932552170590000,M,29,M29-31
8351549948731360000,M,25,M23-26
3962893373565560000,F,46,F43+
8220802599982370000,F,46,F43+
-5229366357624840000,M,23,M23-26
-4956572582673380000,M,23,M23-26
3525891812511280000,M,43,M39+
-2861581001439250000,M,29,M29-31
-4937450363208840000,M,26,M23-26
-6277905860477980000,M,43,M39+
5653046004780860000,M,24,M23-26
-4133301861820200000,M,32,M32-38
1428953711775820000,M,21,M22-
-2212280758833710000,M,21,M22-
1785143855150740000,F,45,F43+
-6883367726450040000,M,22,M22-
1513402990297910000,F,50,F43+
3472942911939300,M,24,M23-26
3967793307011960000,M,24,M23-26
-4406857809054640000,M,43,M39+
6044154447492110000,M,63,M39+
1184635100543750000,M,25,M23-26
7065200422679730000,M,34,M32-38
-6396358078145870000,M,38,M32-38
-9005559252759450000,F,39,F33-42
5191872862057990000,M,18,M22-
7614557487151820000,M,39,M39+
-6756792569384580000,M,23,M23-26
-872730013307060000,F,54,F43+
-8450363755684920000,M,20,M22-
-5599377857778180000,F,37,F33-42
-6147559899973930000,F,37,F33-42
1962014474616710000,M,34,M32-38
4023223973252410000,M,25,M23-26
-288965706328814000,M,34,M32-38
3017831859434590000,M,45,M39+
6604588632821510000,M,27,M27-28
9159908241126250000,M,22,M22-
-1576663431286770000,F,36,F33-42
2726344222869500000,M,25,M23-26
1414981141524800000,M,25,M23-26
7374622205968620000,M,25,M23-26
-6723242902912640000,M,25,M23-26
-2417392247106640000,F,22,F23-
-956336448888307000,M,31,M29-31
1004558141041990000,F,25,F24-26
7990170315615510000,M,27,M27-28
1078369098902690000,F,25,F24-26
1488531923343480000,F,25,F24-26
-5034923436770480000,M,27,M27-28
8702848974419600000,M,29,M29-31
-1449302503631730000,M,29,M29-31
-5655132526893030000,M,32,M32-38
1161768332857270000,M,47,M39+
2641383499473410000,M,39,M39+
4851139665630100000,M,23,M23-26
892352020584021000,M,31,M29-31
7581876172930720000,M,20,M22-
8578047629509710000,M,23,M23-26
8972376902759160000,F,25,F24-26
-549942205054312000,M,16,M22-
-2241630667689900000,M,31,M29-31
-2996400663617940000,M,25,M23-26
-1030583731730360000,M,25,M23-26
3709565085922690000,M,60,M39+
1266764088109660000,F,33,F33-42
-712005059742428000,F,23,F23-
-345559915115998000,F,23,F23-
-1512355474489480000,F,23,F23-
-3294260411242080000,F,25,F24-26
6383416188978800000,M,19,M22-
-8523878324050580000,M,24,M23-26
6271135001527940000,F,44,F43+
-7353988396692830000,F,35,F33-42
4810723884384090000,M,31,M29-31
-4447035561880320000,M,36,M32-38
1935779025987290000,M,36,M32-38
-6050923850694930000,F,20,F23-
2156147271872890000,F,54,F43+
8268943186752320000,M,33,M32-38
1889634586540090000,F,22,F23-
-3063437692005150000,M,32,M32-38
-676710639238105000,M,31,M29-31
4099598417673400000,M,35,M32-38
8540822893846300000,M,18,M22-
398600832790329000,M,25,M23-26
-8653856161628790000,M,23,M23-26
-6933300727973830000,M,46,M39+
2020803313866150000,F,31,F29-32
-1642878566212280000,M,25,M23-26
4406923909252610000,M,27,M27-28
-5509010496771510000,F,37,F33-42
-8406077343168460000,F,52,F43+
-3244760665171180000,F,78,F43+
2137622735877770000,F,78,F43+
-8786843055390780000,F,78,F43+
3641014547703630000,M,29,M29-31
2256587508816510000,F,19,F23-
-4694709475987670000,M,19,M22-
-5348020644857870000,M,19,M22-
808601529638258000,M,23,M23-26
-2122812689481660000,M,23,M23-26
1827966222123690000,F,42,F33-42
-8936102339609600000,F,51,F43+
-7188471374655520000,M,34,M32-38
6270247827230920000,F,53,F43+
348264145439843000,M,21,M22-
-3054758611301260000,F,38,F33-42
3095765508815880000,M,30,M29-31
-7410147421600590000,F,43,F43+
-801691842346584000,F,28,F27-28
8229516382521640000,F,34,F33-42
1656772798350090000,F,19,F23-
-9163358550512860000,M,27,M27-28
1412896554674730000,M,36,M32-38
9171184190345680000,F,32,F29-32
-4326070711660050000,M,24,M23-26
-7753055268502300000,M,34,M32-38
6366600707082570000,M,26,M23-26
8033425405240340000,M,26,M23-26
1666267932413650000,M,21,M22-
4380416230549370000,M,19,M22-
2180230052356640000,M,18,M22-
6433089201347120000,M,26,M23-26
3076865432545440000,M,32,M32-38
-8763278676191530000,F,23,F23-
-6994132670505540000,F,23,F23-
-327758375825694000,M,38,M32-38
-2476409290819290000,M,36,M32-38
6866970157429680000,F,62,F43+
-2993841156345110000,M,30,M29-31
-7036184213583120000,M,22,M22-
-4330864411342460000,M,22,M22-
-8780112379712230000,M,22,M22-
-5373977552930720000,F,26,F24-26
-8943715402449660000,M,24,M23-26
-3735577371188390000,M,32,M32-38
-8590956797945250000,M,29,M29-31
-7511812889623220000,F,27,F27-28
-3786202250979680000,F,26,F24-26
5426605567474090000,M,36,M32-38
-1126922918555430000,F,25,F24-26
-2927685912392600000,M,27,M27-28
-6731910626540520000,F,43,F43+
-9101700875667070000,M,29,M29-31
-32206612380927900,M,29,M29-31
-1185445077341060000,M,30,M29-31
-3293695202801830000,M,40,M39+
8902511290238290000,M,23,M23-26
2483654093547100000,M,33,M32-38
8232986428098190000,F,19,F23-
7948745629738210000,M,31,M29-31
-4702755980992590000,F,34,F33-42
-4413807927295750000,F,35,F33-42
3622872102986810000,F,35,F33-42
-4824994589602210000,M,41,M39+
-8008346186898090000,F,30,F29-32
3174848000157560000,M,30,M29-31
8278156225079380000,M,30,M29-31
-3967924076239630000,M,43,M39+
-8214813603705260000,M,43,M39+
7477361990944920000,M,39,M39+
-850801614656444000,M,39,M39+
-8474127105850100000,M,50,M39+
-5358529920447860000,F,34,F33-42
5244745408560230000,M,37,M32-38
-8107488240724500000,M,36,M32-38
2510797064338220000,M,22,M22-
1508758002749390000,M,22,M22-
-6125072759137720000,F,48,F43+
4557215900490110000,M,26,M23-26
-6930508844824440000,F,24,F24-26
-5652896478096980000,M,33,M32-38
-657939825435487000,M,33,M32-38
5759701740588520000,M,35,M32-38
1554001225204920000,M,50,M39+
6691433757043960000,M,35,M32-38
1434411828225720000,M,37,M32-38
8298589123083230000,F,36,F33-42
6429135303171340000,M,26,M23-26
-1423834374286540000,M,26,M23-26
8009083080464110000,M,26,M23-26
-8243778303410120000,M,26,M23-26
6344227140279920000,M,26,M23-26
-4289225684430950000,F,27,F27-28
2921041393959740000,M,34,M32-38
-2515640217863550000,M,44,M39+
-610492123882901000,M,48,M39+
7426812462575810000,M,27,M27-28
933332461514601000,M,37,M32-38
8458344890765290000,M,26,M23-26
5948647703660210000,M,25,M23-26
7715970723732390000,M,31,M29-31
7968514561349860000,M,45,M39+
-5982196011177270000,M,44,M39+
-5811961129817930000,F,29,F29-32
5880127270846300000,F,21,F23-
-5632851734800390000,F,19,F23-
9004909530057620000,M,36,M32-38
-494502629790636000,M,23,M23-26
1057662249684850000,M,23,M23-26
-4801274578962680000,F,29,F29-32
-2874137703620260000,M,40,M39+
5350564532580910000,M,40,M39+
3527823672737160000,F,33,F33-42
-6455988412786320000,F,33,F33-42
-4963365195727050000,M,42,M39+
-3924530915656080000,M,24,M23-26
-6905846718822250000,F,41,F33-42
5424793293558460000,M,28,M27-28
-6369951129638160000,M,28,M27-28
-4667940367862970000,M,25,M23-26
8205893391886080000,F,25,F24-26
-8199115853368710000,M,45,M39+
-469219108959736000,F,23,F23-
-2627942895114580000,M,26,M23-26
-9198513807097370000,M,22,M22-
-8332394668548250000,M,26,M23-26
-2547204759312850000,M,28,M27-28
-3116716804127960000,M,34,M32-38
-2321777226604700000,F,39,F33-42
3889809607852920000,F,39,F33-42
4316747204773490000,M,25,M23-26
-3725911981304470000,M,26,M23-26
5413093883731240000,M,26,M23-26
3398135999923000000,M,25,M23-26
-3810467277264970000,M,66,M39+
-4130278605256870000,M,30,M29-31
-1811527112795270000,F,26,F24-26
-8823489781886500000,M,26,M23-26
8751278028690610000,M,29,M29-31
-5828058860622680000,M,33,M32-38
1893770012533180000,F,31,F29-32
-1410091966870570000,F,31,F29-32
3225529587900690000,M,25,M23-26
797306599406153000,M,22,M22-
6912999990098590000,F,23,F23-
-3671007640178990000,M,21,M22-
5129476088583540000,M,34,M32-38
-5436088318584760000,F,29,F29-32
7531120748314190000,M,26,M23-26
2533200475272190000,M,29,M29-31
-1621326015346970000,M,34,M32-38
6560351291912860000,M,19,M22-
-5387173829047620000,M,29,M29-31
-8283885464900430000,M,35,M32-38
-8936453850778720000,M,21,M22-
-8437893556076320000,M,23,M23-26
-4385624488917070000,M,43,M39+
111426085157006000,M,26,M23-26
4669116826226220000,M,32,M32-38
-6569965154288560000,M,18,M22-
-7695401067664150000,F,28,F27-28
-8536822580133420000,M,34,M32-38
1667347769619630000,F,35,F33-42
-3910393802259410000,F,40,F33-42
2634148490662470000,M,28,M27-28
5143307688871900000,M,23,M23-26
-1882793713645790000,M,31,M29-31
1493660154689980000,F,27,F27-28
-3037828066984360000,F,41,F33-42
-7800144323483390000,M,27,M27-28
-7944148820457490000,M,32,M32-38
7432130873906630000,M,32,M32-38
6578230194845710000,M,29,M29-31
7542037204483370000,M,36,M32-38
-7490154724428490000,F,20,F23-
9217638755105360000,F,49,F43+
-998696771516623000,F,49,F43+
3380620179439930000,F,49,F43+
859172959260305000,M,35,M32-38
8278047842827510000,M,24,M23-26
9207308632673860000,F,24,F24-26
4796056509929160000,M,30,M29-31
4184057287350660000,F,42,F33-42
2499115851260670000,F,48,F43+
6398358819576630000,M,33,M32-38
-4808090478936910000,F,29,F29-32
-8064059266298660000,M,49,M39+
-7919138151156710000,M,43,M39+
941125256407031000,F,30,F29-32
8779095666317140000,M,33,M32-38
7840890615937400000,F,21,F23-
4025307147208980000,F,27,F27-28
2344758482176060000,M,31,M29-31
-6585300873317160000,M,33,M32-38
-5446701839273820000,M,26,M23-26
8717343163444080000,F,24,F24-26
8052265284717330000,M,31,M29-31
586003406288503000,M,22,M22-
9214997019431010000,F,29,F29-32
-4703825012969950000,F,28,F27-28
4664372867626700000,F,27,F27-28
959332522750456000,F,22,F23-
-200977862164663000,F,22,F23-
-892786020509234000,M,37,M32-38
-8800847239909710000,F,30,F29-32
5389409172298470000,M,27,M27-28
6875556861702890000,M,29,M29-31
-2582240808155270000,M,19,M22-
5668185882728320000,M,28,M27-28
2846696598070280000,M,21,M22-
1166559176716980000,M,31,M29-31
7624222534750010000,M,24,M23-26
-6936720737299700000,F,19,F23-
7100394897889120000,M,34,M32-38
9136261665549490000,M,21,M22-
-2193378026648830000,M,21,M22-
3764691665222130000,F,46,F43+
5825264696325030000,M,21,M22-
2872446663260000000,F,27,F27-28
-5814261256407310000,F,27,F27-28
6429484310910290000,M,32,M32-38
-422905595780712000,M,26,M23-26
8311539694965520000,F,29,F29-32
6829980856013910000,M,27,M27-28
83968388144558200,F,25,F24-26
410190602806881000,M,39,M39+
-780289648559649000,M,22,M22-
7925697548011820000,M,32,M32-38
7026711003906630000,F,26,F24-26
-3241284107883550000,M,30,M29-31
-2109972720798360000,M,31,M29-31
-3961660773980590000,M,31,M29-31
-1553120513851890000,F,19,F23-
-2946360262560530000,F,28,F27-28
-695498899511271000,M,22,M22-
-5555120553286580000,M,28,M27-28
-4603619962126480000,M,52,M39+
695196988348077000,M,38,M32-38
3012171374953600000,F,22,F23-
7394510981491890000,M,31,M29-31
2985442820754660000,M,37,M32-38
12083486449720200,M,41,M39+
-4182197953841020000,F,35,F33-42
-5664492522501990000,M,50,M39+
-1024990106775940000,F,27,F27-28
9041177496949590000,F,27,F27-28
-8641335940954310000,M,31,M29-31
5595922953659830000,F,23,F23-
3545512982351960000,F,23,F23-
7412238359196730000,M,27,M27-28
5964431866317810000,M,28,M27-28
8413175022495420000,M,22,M22-
3255085761552990000,M,29,M29-31
3074841628121630000,M,33,M32-38
-2101032087381500000,M,28,M27-28
-6854225852148070000,M,28,M27-28
-6692578027269830000,M,28,M27-28
-6333587299246510000,M,25,M23-26
4245593495771730000,M,40,M39+
